Nombre Cliente;Genero;Pais;Precio USD;Unidades Vendidas;Fecha Venta;Familia de Productos;Año;Ventas
Tina Myers;Femenino;Francia;935.38;5;1/04/2025;Tablets;2025;4676.9
Mr. Christopher Young;No especificado;Mexico;955.92;5;1/04/2025;Desktops;2025;4779.6
Victoria Berry;Femenino;Canada;958.03;5;1/04/2025;Cámaras;2025;4790.15
Michael Hill;Femenino;Alemania;479.19;3;1/04/2025;Laptops;2025;1437.57
April Owen;Masculino;Brasil;435.8;9;1/04/2025;Televisores;2025;3922.2
Steven Lopez;Femenino;Francia;249.86;8;1/04/2025;Laptops;2025;1998.88
Catherine Barnett;Femenino;Alemania;603.39;6;1/04/2025;Televisores;2025;3620.34
Heather King;Femenino;Mexico;949.06;8;1/04/2025;Consolas;2025;7592.48
Beverly Hicks;Femenino;USA;941.72;6;1/04/2025;Televisores;2025;5650.32
Adam Sanders;Masculino;Brasil;571.53;1;1/04/2025;Tablets;2025;571.53
Samantha Horton;No especificado;Italia;936.31;1;1/04/2025;Laptops;2025;936.31
Chris Moore;No especificado;Alemania;597.34;8;1/04/2025;Tablets;2025;4778.72
Ashlee Vance;No especificado;Brasil;652.65;6;1/04/2025;Smartphones;2025;3915.9
Darren Goodwin;Femenino;Italia;280.41;4;1/04/2025;Laptops;2025;1121.64
Kari Fowler;No especificado;Brasil;713.29;3;1/04/2025;Cámaras;2025;2139.87
David Day;No especificado;Mexico;958.87;1;1/04/2025;Cámaras;2025;958.87
Patricia Johnson;Masculino;Francia;82.72;8;1/04/2025;Desktops;2025;661.76
Alexander Walter;Femenino;Colombia;714.58;1;1/04/2025;Televisores;2025;714.58
Annette Smith;Masculino;USA;754.22;5;1/04/2025;Desktops;2025;3771.1
Julie Winters;Masculino;Mexico;94.93;1;1/04/2025;Cámaras;2025;94.93
William Jordan;Femenino;Italia;689.29;8;1/04/2025;Laptops;2025;5514.32
David Gray;Masculino;USA;807.48;6;1/04/2025;Cámaras;2025;4844.88
Amy Smith;Femenino;Argentina;347.51;2;1/04/2025;Laptops;2025;695.02
Gavin Cruz;Masculino;Italia;195.76;6;1/04/2025;Tablets;2025;1174.56
Noah Fuller;Masculino;Brasil;639.83;2;1/04/2025;Consolas;2025;1279.66
Brandon Conner;Masculino;Francia;994.89;7;1/04/2025;Televisores;2025;6964.23
Diana Davila;No especificado;USA;212.37;2;1/04/2025;Smartphones;2025;424.74
Kelli Taylor;Femenino;Brasil;64.02;6;1/04/2025;Laptops;2025;384.12
Alexander Holmes MD;Masculino;Italia;527.72;5;1/04/2025;Laptops;2025;2638.6
Maureen Schultz;No especificado;Alemania;462.15;3;1/04/2025;Tablets;2025;1386.45
Hannah Mills;No especificado;Francia;175.45;4;1/04/2025;Consolas;2025;701.8
Rebecca Stanley;Masculino;Argentina;574.8;7;1/04/2025;Televisores;2025;4023.6
Fernando Saunders;No especificado;Colombia;597.76;3;1/04/2025;Consolas;2025;1793.28
Denise Welch;No especificado;España;716.07;5;1/04/2025;Desktops;2025;3580.35
Adrienne Walter;Masculino;Canada;831.39;2;1/04/2025;Consolas;2025;1662.78
Ernest Oliver;No especificado;España;463.71;7;1/04/2025;Tablets;2025;3245.97
Margaret Montoya;No especificado;USA;334.42;8;1/04/2025;Televisores;2025;2675.36
Hannah Webb;No especificado;Argentina;672.48;2;1/04/2025;Televisores;2025;1344.96
Jessica Schaefer;Femenino;Canada;455.88;6;1/04/2025;Tablets;2025;2735.28
Ryan Phillips;Femenino;Canada;256.35;8;1/04/2025;Cámaras;2025;2050.8
Lisa Irwin;Masculino;Mexico;787.56;9;1/04/2025;Desktops;2025;7088.04
Robert Howard;Femenino;Alemania;317.16;5;1/04/2025;Laptops;2025;1585.8
Samuel Brewer;Femenino;Argentina;231.62;9;1/04/2025;Televisores;2025;2084.58
Leslie Lawrence;Masculino;Alemania;973.95;6;1/04/2025;Tablets;2025;5843.7
Joshua Chambers;Masculino;Mexico;615.43;4;1/04/2025;Smartphones;2025;2461.72
Michael Carlson DDS;Femenino;Canada;336.13;7;1/04/2025;Tablets;2025;2352.91
Christine Roman;No especificado;Colombia;680.12;10;1/04/2025;Consolas;2025;6801.2
Michael Ray;No especificado;Colombia;77.97;9;1/04/2025;Cámaras;2025;701.73
Greg Valencia;Femenino;Colombia;407.77;4;1/04/2025;Tablets;2025;1631.08
James Boyle;Femenino;Colombia;267.45;8;1/04/2025;Consolas;2025;2139.6
Glenda Wade;Femenino;Mexico;133.02;1;1/04/2025;Smartphones;2025;133.02
Linda Conway;No especificado;Alemania;335.42;2;1/04/2025;Televisores;2025;670.84
Carlos Rodriguez MD;Femenino;España;883.41;2;1/04/2025;Consolas;2025;1766.82
Christine Palmer;No especificado;Italia;444.4;6;1/04/2025;Televisores;2025;2666.4
Christian Robbins;No especificado;Mexico;150.97;4;1/04/2025;Tablets;2025;603.88
Nicholas Fleming;No especificado;Mexico;529.87;10;1/04/2025;Smartphones;2025;5298.7
Kelly Garcia;Masculino;Argentina;250.74;2;1/04/2025;Cámaras;2025;501.48
Daniel Powell;Femenino;USA;208.38;3;1/04/2025;Desktops;2025;625.14
Nicole Benitez;Masculino;Argentina;678.6;7;1/04/2025;Desktops;2025;4750.2
Karen Williamson;Masculino;Italia;755.44;3;1/04/2025;Smartphones;2025;2266.32
David Pacheco;Femenino;Argentina;434.99;5;1/04/2025;Desktops;2025;2174.95
Jacqueline Gray;No especificado;España;528.5;10;1/04/2025;Laptops;2025;5285
Michael Cunningham;Masculino;Brasil;77.1;10;1/04/2025;Televisores;2025;771
Roy Martinez;Masculino;Canada;209.23;9;1/04/2025;Smartphones;2025;1883.07
Jennifer Edwards;No especificado;Italia;978.85;7;1/04/2025;Smartphones;2025;6851.95
Ronald Smith;Masculino;USA;311.13;1;1/04/2025;Smartphones;2025;311.13
Carlos Matthews;Femenino;Brasil;578.58;4;1/04/2025;Smartphones;2025;2314.32
Douglas Mayer;No especificado;España;111.37;1;1/04/2025;Smartphones;2025;111.37
Jessica Blair;Femenino;Italia;431.25;8;1/04/2025;Consolas;2025;3450
Donald Pena;Masculino;Argentina;456.25;4;1/04/2025;Consolas;2025;1825
Phillip Barber;Masculino;Alemania;451.27;8;1/04/2025;Cámaras;2025;3610.16
Dr. Christopher Beck;Femenino;Mexico;341.6;6;1/04/2025;Cámaras;2025;2049.6
James Parsons;Femenino;España;411.29;6;1/04/2025;Tablets;2025;2467.74
Keith Jones;No especificado;Colombia;672.03;9;1/04/2025;Desktops;2025;6048.27
Dr. Arthur Rodriguez Jr.;No especificado;Argentina;813.37;8;1/04/2025;Cámaras;2025;6506.96
Ernest Wright;No especificado;España;79.06;5;1/04/2025;Cámaras;2025;395.3
Angela Jones;Femenino;Brasil;666.29;1;1/04/2025;Consolas;2025;666.29
Phillip White;Masculino;Argentina;587.91;7;1/04/2025;Consolas;2025;4115.37
Tommy Morales;Masculino;Mexico;404.94;3;1/04/2025;Smartphones;2025;1214.82
Jonathan Gardner;No especificado;USA;818.23;1;1/04/2025;Smartphones;2025;818.23
Charles Myers;No especificado;USA;107.29;9;1/04/2025;Cámaras;2025;965.61
Joshua Salas;Masculino;Canada;556.41;4;1/04/2025;Laptops;2025;2225.64
Jermaine Stephens;No especificado;USA;382.68;6;1/04/2025;Cámaras;2025;2296.08
Barbara Evans;No especificado;Argentina;703.06;10;1/04/2025;Consolas;2025;7030.6
Joseph Ellison;Masculino;Italia;182.18;6;1/04/2025;Desktops;2025;1093.08
William Wade;Masculino;Francia;247;3;1/04/2025;Tablets;2025;741
Jay Wood;No especificado;Colombia;229.06;8;1/04/2025;Consolas;2025;1832.48
Linda Garcia;Femenino;Mexico;522.66;1;1/04/2025;Desktops;2025;522.66
Jessica Brown;Masculino;USA;107.49;3;1/04/2025;Laptops;2025;322.47
Jacob Kim;No especificado;Mexico;118.58;10;1/04/2025;Consolas;2025;1185.8
Michael Gibson;Masculino;Mexico;422.36;4;1/05/2025;Consolas;2025;1689.44
Brian Lopez;Masculino;España;865.57;4;1/05/2025;Smartphones;2025;3462.28
William Lopez;Masculino;Argentina;692.5;10;1/05/2025;Cámaras;2025;6925
Monique Pierce;Masculino;Argentina;182.9;7;1/05/2025;Desktops;2025;1280.3
Michael Little;Femenino;Brasil;937.47;7;1/05/2025;Tablets;2025;6562.29
Roger Poole;Femenino;España;236.93;7;1/05/2025;Cámaras;2025;1658.51
Alexandra Taylor;No especificado;Alemania;465.83;1;1/05/2025;Tablets;2025;465.83
Katherine Fields;Femenino;Colombia;286.2;9;1/05/2025;Tablets;2025;2575.8
Robert Mercado;Femenino;Brasil;380.97;1;1/05/2025;Consolas;2025;380.97
John Warner;No especificado;España;212.23;1;1/05/2025;Televisores;2025;212.23
Nichole Hopkins;No especificado;Argentina;865.07;7;1/05/2025;Laptops;2025;6055.49
Beverly Lawson;Femenino;Alemania;118.48;1;1/05/2025;Cámaras;2025;118.48
Patrick Massey;Femenino;USA;233.53;2;1/05/2025;Desktops;2025;467.06
Todd Ryan;Femenino;Alemania;260.78;1;1/05/2025;Consolas;2025;260.78
Victoria Edwards;Femenino;Alemania;183.83;6;1/05/2025;Televisores;2025;1102.98
Ernest Miller;No especificado;Alemania;851.01;9;1/05/2025;Consolas;2025;7659.09
Jennifer Jones;No especificado;Argentina;202.75;2;1/05/2025;Televisores;2025;405.5
Joe Cobb;No especificado;Brasil;811.29;2;1/05/2025;Desktops;2025;1622.58
Kristin Brown;Masculino;Alemania;429.12;4;1/05/2025;Desktops;2025;1716.48
Chloe Mitchell;Masculino;Colombia;388.54;9;1/05/2025;Televisores;2025;3496.86
Paul Briggs;Femenino;Francia;382.33;2;1/05/2025;Desktops;2025;764.66
Maureen Jones;Masculino;España;370.03;10;1/05/2025;Consolas;2025;3700.3
Christopher Roach;Masculino;España;124.25;5;1/05/2025;Cámaras;2025;621.25
Paul Castaneda;Femenino;Francia;343.01;7;1/05/2025;Consolas;2025;2401.07
Joshua King;Femenino;España;654.7;2;1/05/2025;Televisores;2025;1309.4
Lisa Hicks;Femenino;USA;834.59;3;1/05/2025;Cámaras;2025;2503.77
Timothy Bailey;Femenino;Italia;785.97;9;1/05/2025;Tablets;2025;7073.73
Roy Shaw;Femenino;España;535.43;1;1/05/2025;Cámaras;2025;535.43
John Leon;Masculino;Colombia;741.59;5;1/05/2025;Consolas;2025;3707.95
Deborah Lopez;Masculino;USA;530.9;10;1/05/2025;Consolas;2025;5309
Maureen Acosta;Femenino;Brasil;426.79;1;1/05/2025;Desktops;2025;426.79
Taylor Gonzalez;No especificado;Alemania;268.02;9;1/05/2025;Televisores;2025;2412.18
Aaron Stone;Femenino;Mexico;904.11;2;1/05/2025;Televisores;2025;1808.22
Eric Smith;Femenino;Italia;119.48;5;1/05/2025;Cámaras;2025;597.4
Theresa Ortiz;No especificado;Alemania;533.6;6;1/05/2025;Cámaras;2025;3201.6
Beth Stanley;No especificado;Mexico;121.56;9;1/05/2025;Televisores;2025;1094.04
Megan Newton;Femenino;Francia;117.47;2;1/05/2025;Cámaras;2025;234.94
Jason Gonzalez;Femenino;Francia;707.92;1;1/05/2025;Smartphones;2025;707.92
Jenny Campbell;Femenino;Colombia;873.51;5;1/05/2025;Laptops;2025;4367.55
Mr. Stephen Morgan;No especificado;España;99.14;6;1/05/2025;Televisores;2025;594.84
Daniel Bauer;Femenino;España;280.31;6;1/05/2025;Tablets;2025;1681.86
Thomas Benjamin;Femenino;Alemania;116.69;8;1/05/2025;Cámaras;2025;933.52
Veronica Landry;No especificado;España;188.64;6;1/05/2025;Consolas;2025;1131.84
Marcus Diaz;No especificado;España;784.7;9;1/05/2025;Laptops;2025;7062.3
Sabrina Munoz;No especificado;USA;837.62;2;1/05/2025;Televisores;2025;1675.24
Jessica Campbell;Masculino;Brasil;432.83;3;1/05/2025;Consolas;2025;1298.49
Nathan Wagner;Femenino;Alemania;708.94;6;1/05/2025;Laptops;2025;4253.64
Dennis Wright;Femenino;Francia;129.2;10;1/05/2025;Smartphones;2025;1292
Erika Wong;Femenino;Mexico;183.38;2;1/05/2025;Televisores;2025;366.76
Mary Rice;Femenino;Colombia;886.81;3;1/05/2025;Laptops;2025;2660.43
Jennifer Silva;Masculino;Alemania;133.26;10;1/05/2025;Tablets;2025;1332.6
Matthew Stephens;Femenino;España;688.38;6;1/05/2025;Cámaras;2025;4130.28
Chelsea Collier;Masculino;Argentina;201.39;1;1/05/2025;Cámaras;2025;201.39
Hayley Smith;Femenino;Alemania;67.85;6;1/05/2025;Consolas;2025;407.1
Shannon Fisher;Femenino;Colombia;235.55;2;1/05/2025;Consolas;2025;471.1
Kimberly Wilson;Femenino;Colombia;363.02;5;1/05/2025;Cámaras;2025;1815.1
Deanna Herman;No especificado;España;848.56;3;1/05/2025;Laptops;2025;2545.68
Alexandra Cohen;Femenino;Colombia;102.23;3;1/05/2025;Smartphones;2025;306.69
Michael Burns;No especificado;Francia;253.67;6;1/05/2025;Laptops;2025;1522.02
Tammy Lucas;Masculino;Colombia;207.9;5;1/05/2025;Smartphones;2025;1039.5
Dana Gray;Femenino;USA;409.96;10;1/05/2025;Desktops;2025;4099.6
Mr. Joseph Montgomery;Femenino;Brasil;724.56;2;1/05/2025;Desktops;2025;1449.12
Laurie Rojas;Masculino;Canada;347.39;9;1/05/2025;Consolas;2025;3126.51
David Miller;Masculino;Alemania;64.04;9;1/05/2025;Consolas;2025;576.36
Rebecca Walker;No especificado;USA;572.15;1;1/05/2025;Laptops;2025;572.15
Christopher Landry;No especificado;Alemania;525.45;4;1/05/2025;Laptops;2025;2101.8
Hunter Yang;No especificado;Alemania;716.9;7;1/05/2025;Cámaras;2025;5018.3
Diane Ellis;Femenino;Brasil;406.74;8;1/05/2025;Consolas;2025;3253.92
Kimberly Brady;Femenino;Argentina;478.44;2;1/05/2025;Cámaras;2025;956.88
Alan Herrera;Femenino;Francia;901.16;7;1/05/2025;Televisores;2025;6308.12
Carl Jennings;Femenino;Alemania;120.23;4;1/05/2025;Desktops;2025;480.92
Melody Smith;No especificado;Mexico;99.26;1;1/05/2025;Smartphones;2025;99.26
Duane Hebert;Masculino;Mexico;296.08;5;1/05/2025;Smartphones;2025;1480.4
Sarah Ortiz;Masculino;USA;659.5;2;1/05/2025;Laptops;2025;1319
Kelly Sandoval;No especificado;Canada;54.12;10;1/05/2025;Desktops;2025;541.2
Erin Henderson;Femenino;Mexico;766.14;9;1/05/2025;Tablets;2025;6895.26
Sylvia Allen;Masculino;Canada;793.06;1;1/05/2025;Cámaras;2025;793.06
Jesse Huffman;No especificado;Argentina;721.3;9;1/05/2025;Televisores;2025;6491.7
Kelsey Oneal;No especificado;Alemania;789.05;2;1/05/2025;Consolas;2025;1578.1
Renee Saunders;Femenino;Brasil;406.66;6;1/05/2025;Desktops;2025;2439.96
Keith Lewis;No especificado;Brasil;116.1;7;1/05/2025;Televisores;2025;812.7
Timothy Hall;Masculino;España;823.03;9;1/05/2025;Smartphones;2025;7407.27
Darlene Moore;No especificado;Mexico;836.77;9;1/05/2025;Laptops;2025;7530.93
Daniel Smith;Masculino;Alemania;408.34;7;1/05/2025;Tablets;2025;2858.38
Patrick Gilbert;No especificado;España;200.23;3;1/05/2025;Televisores;2025;600.69
Peter Taylor;Femenino;Argentina;161.14;8;1/05/2025;Smartphones;2025;1289.12
Amanda Jones;No especificado;Alemania;980.11;7;1/05/2025;Cámaras;2025;6860.77
Theresa Rogers;No especificado;Canada;439.51;2;1/05/2025;Tablets;2025;879.02
Larry Hopkins;No especificado;Argentina;338.78;3;1/05/2025;Televisores;2025;1016.34
Amy Briggs;Femenino;Francia;346.85;6;1/05/2025;Desktops;2025;2081.1
Leslie Phillips;Femenino;España;723.51;10;1/05/2025;Consolas;2025;7235.1
Deanna Martin;Masculino;Mexico;205.77;4;1/05/2025;Smartphones;2025;823.08
William Brennan;No especificado;Colombia;715;2;1/05/2025;Tablets;2025;1430
Bill Shaw;Masculino;Mexico;187.55;7;1/05/2025;Tablets;2025;1312.85
Bradley Wood;No especificado;España;475.89;1;1/05/2025;Consolas;2025;475.89
Bethany Smith;Femenino;Alemania;936.49;4;1/05/2025;Desktops;2025;3745.96
Samuel Lopez;Masculino;Brasil;392.4;1;1/05/2025;Desktops;2025;392.4
Corey Buchanan;Masculino;Canada;728.23;9;1/05/2025;Desktops;2025;6554.07
Jeremy Mason;Masculino;Mexico;592.41;3;1/05/2025;Smartphones;2025;1777.23
Cameron Black;Femenino;Brasil;740.2;10;1/05/2025;Consolas;2025;7402
Kylie Harrison;Femenino;Canada;708.42;9;1/05/2025;Tablets;2025;6375.78
Jennifer Flores;Femenino;USA;336.63;10;1/05/2025;Laptops;2025;3366.3
Nicholas Tran;Masculino;Brasil;509.61;7;1/05/2025;Tablets;2025;3567.27
Nancy Moreno;No especificado;Canada;292.18;10;1/05/2025;Consolas;2025;2921.8
Stephanie Foster;Masculino;Francia;721.5;5;1/05/2025;Cámaras;2025;3607.5
Ebony Oneal;Masculino;USA;478.46;9;1/05/2025;Laptops;2025;4306.14
Catherine Thompson;Masculino;Brasil;122.02;7;1/05/2025;Consolas;2025;854.14
John Martinez;No especificado;Brasil;404.55;2;1/05/2025;Consolas;2025;809.1
Brittney Schultz;Masculino;Italia;832.69;9;1/05/2025;Laptops;2025;7494.21
Monica Baxter;Masculino;USA;906.13;7;1/05/2025;Smartphones;2025;6342.91
Jacob Owen;Masculino;España;431.57;6;1/05/2025;Consolas;2025;2589.42
Rebecca Johnson;Femenino;Francia;717.88;3;1/05/2025;Tablets;2025;2153.64
Pamela Brooks;Femenino;Canada;441.77;9;1/05/2025;Tablets;2025;3975.93
Jordan Johnson;Femenino;Brasil;776;2;1/05/2025;Tablets;2025;1552
Molly Robertson;No especificado;Mexico;312.21;3;1/05/2025;Consolas;2025;936.63
Emily Garcia;No especificado;Mexico;756.44;1;1/05/2025;Televisores;2025;756.44
Michael Olson;Femenino;Canada;77.68;6;1/05/2025;Televisores;2025;466.08
Scott Schroeder;Masculino;Mexico;398.68;2;1/05/2025;Tablets;2025;797.36
Daniel Carter;Femenino;Italia;661.3;4;1/05/2025;Smartphones;2025;2645.2
Danielle Miles;No especificado;Argentina;659;7;1/05/2025;Laptops;2025;4613
Donald Martin;Femenino;Brasil;192.43;9;1/05/2025;Laptops;2025;1731.87
James Howell;Femenino;Mexico;655.25;1;1/05/2025;Smartphones;2025;655.25
Ruth Flores;Femenino;Brasil;338.76;8;1/05/2025;Consolas;2025;2710.08
Julia Washington;No especificado;España;66.22;7;1/05/2025;Consolas;2025;463.54
Joyce Gardner;Femenino;Argentina;950.97;6;1/05/2025;Laptops;2025;5705.82
Steven Smith;Femenino;Mexico;558.27;3;1/05/2025;Consolas;2025;1674.81
Anthony Padilla;No especificado;Italia;236.77;7;1/05/2025;Televisores;2025;1657.39
Billy Guzman;Femenino;Alemania;289.56;4;1/05/2025;Tablets;2025;1158.24
John Gonzalez;Femenino;Canada;378.11;10;1/05/2025;Televisores;2025;3781.1
Edward Hernandez;Femenino;Italia;509.09;5;1/05/2025;Cámaras;2025;2545.45
Eric Elliott;Masculino;Argentina;847.62;1;1/05/2025;Laptops;2025;847.62
Allison Parker;Femenino;Alemania;280.74;6;1/05/2025;Consolas;2025;1684.44
Desiree Wood;Masculino;Brasil;509.6;5;1/05/2025;Cámaras;2025;2548
Angela Salazar;Femenino;Canada;287.44;9;1/05/2025;Cámaras;2025;2586.96
Robert Pratt;Femenino;USA;433.21;8;1/05/2025;Tablets;2025;3465.68
Jeanette Gordon;No especificado;Argentina;691.38;1;1/05/2025;Cámaras;2025;691.38
Jennifer Francis;Femenino;Colombia;562.31;4;1/05/2025;Desktops;2025;2249.24
James Collins;Femenino;Mexico;152.51;9;1/05/2025;Desktops;2025;1372.59
Brian Harvey;Femenino;Italia;599.79;4;1/05/2025;Desktops;2025;2399.16
Austin Howard;Masculino;España;815.3;5;1/05/2025;Televisores;2025;4076.5
Howard Espinoza;Masculino;Mexico;746.05;9;1/05/2025;Desktops;2025;6714.45
Melissa Morrison;Masculino;Brasil;512.78;9;1/05/2025;Consolas;2025;4615.02
Alan King;Femenino;Alemania;820.11;4;1/05/2025;Consolas;2025;3280.44
Kimberly Ramsey;Masculino;USA;358.68;9;1/05/2025;Consolas;2025;3228.12
James Ferguson;Masculino;Italia;819.87;5;1/05/2025;Consolas;2025;4099.35
Trevor Wong DVM;No especificado;Colombia;817.73;3;1/05/2025;Smartphones;2025;2453.19
Eric Henry;Masculino;España;157.41;7;1/05/2025;Smartphones;2025;1101.87
Jacob Ford;Masculino;USA;759.75;4;1/05/2025;Laptops;2025;3039
Erika Watkins;Masculino;Canada;459.72;1;1/05/2025;Consolas;2025;459.72
Steven Dyer;Femenino;Francia;535.07;2;1/05/2025;Televisores;2025;1070.14
Tammy Johnson;Femenino;España;796.09;9;1/05/2025;Consolas;2025;7164.81
Adam Pierce;Femenino;Argentina;177.93;4;1/05/2025;Televisores;2025;711.72
Joan Brewer;Masculino;Canada;823.28;10;1/05/2025;Cámaras;2025;8232.8
Joseph Jackson;No especificado;Argentina;504.75;6;1/05/2025;Televisores;2025;3028.5
Scott Jimenez;Masculino;España;685.9;4;1/05/2025;Tablets;2025;2743.6
Cynthia Howell;Masculino;Argentina;222.03;8;1/05/2025;Desktops;2025;1776.24
Angela Silva;Masculino;España;65.11;6;1/05/2025;Smartphones;2025;390.66
Mallory Jones;Femenino;Alemania;905.41;8;1/05/2025;Laptops;2025;7243.28
Sydney Ross;Femenino;Francia;494.24;6;1/05/2025;Televisores;2025;2965.44
Kimberly Wilson DDS;Masculino;Francia;848.53;7;1/05/2025;Desktops;2025;5939.71
Jason Mitchell;Masculino;Argentina;556.87;2;1/05/2025;Laptops;2025;1113.74
Cody Merritt;Femenino;España;660.04;4;1/05/2025;Laptops;2025;2640.16
Tammy Mcdowell;Femenino;Italia;786.04;5;1/05/2025;Smartphones;2025;3930.2
Christopher Rose;No especificado;Italia;810.32;5;1/05/2025;Cámaras;2025;4051.6
Ashley Mckee;Femenino;Alemania;809.52;3;1/05/2025;Laptops;2025;2428.56
Joshua Johnson;No especificado;Brasil;381.41;6;1/05/2025;Consolas;2025;2288.46
Sherri Shelton;Femenino;Italia;199.74;2;1/05/2025;Laptops;2025;399.48
Lauren Alvarez;Masculino;Argentina;76.05;3;1/05/2025;Televisores;2025;228.15
Courtney Bailey;No especificado;USA;644.74;10;1/05/2025;Cámaras;2025;6447.4
Lisa Thornton;No especificado;Mexico;791.59;9;1/05/2025;Laptops;2025;7124.31
Dustin Thompson PhD;No especificado;España;89.02;2;1/05/2025;Televisores;2025;178.04
Daniel Howard;Masculino;Mexico;817.46;7;1/05/2025;Desktops;2025;5722.22
Barry Alvarado;Femenino;Alemania;733.77;5;1/05/2025;Tablets;2025;3668.85
James Hale;No especificado;Colombia;164.26;8;1/05/2025;Televisores;2025;1314.08
James Jackson;Femenino;Alemania;93.19;10;1/05/2025;Desktops;2025;931.9
Kelsey Hall;Femenino;USA;268.9;5;1/05/2025;Cámaras;2025;1344.5
Julia Brooks;No especificado;Francia;910.67;9;1/05/2025;Tablets;2025;8196.03
Cynthia Bryant;Femenino;Francia;413.96;8;1/05/2025;Tablets;2025;3311.68
Heidi King;Masculino;Colombia;296.79;4;1/05/2025;Tablets;2025;1187.16
Alyssa Brewer;No especificado;USA;216.56;4;1/05/2025;Consolas;2025;866.24
Brianna Stephenson;Femenino;Francia;897.11;10;1/05/2025;Desktops;2025;8971.1
David Rivera;Masculino;USA;116.26;10;1/05/2025;Tablets;2025;1162.6
Ashley Zhang;Femenino;Brasil;138.01;10;1/05/2025;Tablets;2025;1380.1
Katherine Kim;No especificado;Canada;889.77;7;1/05/2025;Consolas;2025;6228.39
John Lawrence;Femenino;Brasil;791.34;8;1/05/2025;Desktops;2025;6330.72
Roy Campbell;Femenino;Colombia;615.96;6;1/05/2025;Televisores;2025;3695.76
Mark Forbes;Masculino;Argentina;749.55;4;1/05/2025;Cámaras;2025;2998.2
Connie Glenn;Masculino;USA;256.48;9;1/05/2025;Tablets;2025;2308.32
Victoria Smith;No especificado;Argentina;785.13;2;1/05/2025;Smartphones;2025;1570.26
Rebecca Olsen;Masculino;Francia;256.4;6;1/05/2025;Consolas;2025;1538.4
Dr. Jenna Vazquez;Femenino;España;683.98;9;1/05/2025;Desktops;2025;6155.82
Alexandra Nelson;Masculino;Mexico;589.07;8;1/05/2025;Desktops;2025;4712.56
Michael Harris;Masculino;Mexico;159.59;2;1/05/2025;Tablets;2025;319.18
Larry Brandt;Masculino;Argentina;483.29;9;1/05/2025;Laptops;2025;4349.61
Samuel Thompson;Masculino;Italia;948.89;3;1/05/2025;Desktops;2025;2846.67
